643.833824,0.0,0.0,0.088,38.45,42.521,-1.14113,8.37882,47.243425,2671181.74,1232926.79,0.669,1.968731,0.0016,0.01599,-0.0064
644.833972,0.0,0.0,1.0,36.056,42.228,-1.90829,8.378819,47.243425,2671181.66,1232926.79,0.669,2.029818,0.00373,0.01545,-0.00426
645.834044,0.0,0.0,1.0,35.435,43.632,-1.96596,8.37882,47.243423,2671181.74,1232926.57,0.669,2.143264,0.0048,0.01439,-0.00373
646.83427,0.0,0.0,1.0,35.36,43.763,-1.96662,8.378814,47.243428,2671181.28,1232927.12,0.514,2.241003,0.0016,0.01439,-0.00373
647.835096,0.0,0.0,1.0,35.36,43.763,-1.9666,8.378808,47.243431,2671180.82,1232927.45,0.514,2.373648,0.0032,0.01545,-0.00266
648.835788,0.0,0.0,0.757,35.259,43.805,-1.96961,8.378799,47.243435,2671180.13,1232927.88,0.0,2.373648,0.00426,0.01226,-0.0032
649.835804,0.0,0.0,0.717,35.4,43.863,-1.9719,8.378793,47.243436,2671179.68,1232927.99,0.0,2.373648,0.00373,0.01599,-0.0016
650.83584,0.0,0.0,0.703,35.257,43.806,-1.9686,8.378787,47.243439,2671179.22,1232928.32,0.0,2.373648,0.00213,0.01279,-0.0048
651.836357,0.0,0.0,0.723,35.398,43.864,-1.97086,8.378778,47.24344,2671178.54,1232928.42,0.0,2.373648,0.00799,0.01226,-0.00373
652.836609,0.0,0.0,0.719,35.354,43.766,-1.96743,8.378771,47.243438,2671178.01,1232928.19,0.0,2.373648,0.00586,0.01439,-0.00373
653.836749,0.0,0.0,0.715,35.396,43.866,-1.9698,8.378765,47.243435,2671177.56,1232927.85,0.0,2.373648,0.0032,0.01386,-0.0064
654.836873,0.0,0.0,0.681,35.353,43.767,-1.96646,8.378757,47.243436,2671176.95,1232927.96,0.0,2.373648,0.00426,0.01492,-0.0064
655.836935,0.0,0.0,0.718,35.351,43.767,-1.96869,8.378751,47.243435,2671176.5,1232927.84,0.0,2.373648,0.0016,0.01599,-0.00586
656.836938,0.0,0.0,0.668,35.392,43.867,-1.97036,8.378746,47.243435,2671176.12,1232927.83,0.0,2.373648,0.0016,0.01226,-0.00533
657.837,0.0,0.0,0.746,35.349,43.768,-1.96771,8.378743,47.243437,2671175.89,1232928.05,0.0,2.373648,0.00426,0.01172,-0.00533
